	precision	recall	thresholds
0	0.34351304612227057	1.0	0.199361190199852
1	0.34374881138032026	0.999944678026112	0.20691551268100739
2	0.3436465349925791	0.9991148484177915	0.20712211728096008
3	0.34391393090818917	0.9973998672272627	0.2083839327096939
4	0.3444159620461415	0.9960168178800619	0.20943373441696167
5	0.34520316784597976	0.9959061739322859	0.21068993210792542
6	0.3453157369753702	0.9959061739322859	0.21339064836502075
7	0.3453171162183939	0.9957955299845098	0.21546873450279236
8	0.3455027064378671	0.9957955299845098	0.21567533910274506
9	0.3455624028105742	0.9957955299845098	0.2159382551908493
10	0.34577444476492647	0.9947997344545253	0.216144859790802
11	0.3471251496312314	0.9946337685328612	0.21686694025993347
12	0.3471519598378065	0.9946337685328612	0.21698805689811707
13	0.34704087151355945	0.993969904846205	0.2169976532459259
14	0.3469935852847979	0.9935273290551007	0.21719466149806976
15	0.34735922330097085	0.9896547908829387	0.2182442545890808
16	0.34723247232472326	0.9891015711440584	0.2184508591890335
17	0.34733365711510444	0.9891015711440584	0.2184564769268036
18	0.34782016613816313	0.9891015711440584	0.21971267461776733
19	0.3479216937806492	0.9891015711440584	0.22000834345817566
20	0.3479090042228579	0.9890462491701704	0.22021494805812836
21	0.34797672110088174	0.9890462491701704	0.2207624465227127
22	0.34799026763990265	0.9890462491701704	0.2208860069513321
23	0.34807834585880615	0.9890462491701704	0.22094497084617615
24	0.3480919003115265	0.9890462491701704	0.22115157544612885
25	0.34815290841463653	0.9890462491701704	0.22147676348686218
26	0.34835490410104475	0.9887143173268422	0.2217782884836197
27	0.3485315339911853	0.9887143173268422	0.22241339087486267
28	0.34855225161944897	0.988271741535738	0.22346319258213043
29	0.3485726550761966	0.988271741535738	0.22442126274108887
30	0.34853451976739647	0.9881057756140739	0.22462786734104156
31	0.3486161533356755	0.9881057756140739	0.22554127871990204
32	0.34862295785919234	0.9881057756140739	0.22555087506771088
33	0.34868421052631576	0.9881057756140739	0.22574788331985474
34	0.3486978251532545	0.9881057756140739	0.22601079940795898
35	0.34852007424050013	0.9868886921885373	0.22602039575576782
36	0.3484380498103765	0.9860588625802169	0.22621740400791168
37	0.34975524406786324	0.9842332374419119	0.22693949937820435
38	0.3497896268333923	0.9842332374419119	0.22707019746303558
39	0.3500029509551258	0.9842332374419119	0.22726699709892273
40	0.3500511569337321	0.9842332374419119	0.22747360169887543
41	0.3503613698576183	0.9842332374419119	0.2283167690038681
42	0.35021279949558637	0.9832927638858154	0.22832639515399933
43	0.3499566348655681	0.9821863244080549	0.2284403294324875
44	0.3495371740975388	0.9797521575569816	0.2285233736038208
45	0.34941757156959524	0.9790882938703253	0.22856156527996063
46	0.3495832181092719	0.9790882938703253	0.22864693403244019
47	0.35059871901977163	0.9751051117503873	0.22876816987991333
48	0.3506335912789194	0.9751051117503873	0.22903108596801758
49	0.35072948388766145	0.9748285018809472	0.22923769056797028
50	0.351396090945353	0.974717857933171	0.22953921556472778
51	0.35140798690801683	0.9741093162204028	0.22978520393371582
52	0.3517589947459896	0.9741093162204028	0.2299087643623352
53	0.3517915309446254	0.9738880283248507	0.22996771335601807
54	0.3518603674750585	0.9736114184554104	0.23008085787296295
55	0.35184481551844815	0.9733348085859703	0.23017431795597076
56	0.35197486894233465	0.9731688426643063	0.23028746247291565
57	0.3520165004605711	0.9725049789776499	0.23041102290153503
58	0.3520587999679564	0.9725049789776499	0.23044130206108093
59	0.3517046600766593	0.9644832927638858	0.2308010309934616
60	0.35202504797495204	0.9640960389466696	0.23095855116844177
61	0.35204638196436505	0.9640960389466696	0.23101751506328583
62	0.352020202020202	0.9639853949988936	0.23122411966323853
63	0.35195474290332357	0.9637087851294535	0.23154929280281067
64	0.35214684240316974	0.9637087851294535	0.23167285323143005
65	0.35216108033800997	0.9637087851294535	0.23248593509197235
66	0.35222516529510484	0.9637087851294535	0.23403780162334442
67	0.3522405564992316	0.9636534631555654	0.23449382185935974
68	0.35226192642925036	0.9636534631555654	0.23450340330600739
69	0.3524709596470636	0.9635428192077893	0.23470042645931244
70	0.35264223527029764	0.9635428192077893	0.23487108945846558
71	0.35272079223961605	0.9635428192077893	0.2360929399728775
72	0.3528279718013127	0.9635428192077893	0.23686999082565308
73	0.3527361873695727	0.9631555653905731	0.23699355125427246
74	0.35319416550017246	0.9631555653905731	0.23707659542560577
75	0.35320133084476185	0.9631555653905731	0.23720015585422516
76	0.3534236008201214	0.9631555653905731	0.23733952641487122
77	0.353437950425303	0.9631555653905731	0.23734913766384125
78	0.35344512566486663	0.9631555653905731	0.2374630868434906
79	0.3543483576493602	0.9620491259128126	0.2375461310148239
80	0.3549901992812806	0.9618278380172605	0.2376696914434433
81	0.35941835478689005	0.953086966142952	0.23772071301937103
82	0.35950835750506044	0.953086966142952	0.23788583278656006
83	0.35942815402274864	0.9527550342996238	0.23799562454223633
84	0.35932606789427535	0.9521464925868555	0.23809243738651276
85	0.35934857500782963	0.9521464925868555	0.23820222914218903
86	0.36037543963727275	0.9409714538614737	0.238355353474617
87	0.3604020015265881	0.9403629121487055	0.23839890956878662
88	0.3603733559609673	0.9398096924098251	0.23851287364959717
89	0.3603611258629846	0.9384819650365125	0.238522469997406
90	0.3602324492315552	0.9362137641071033	0.2385619580745697
91	0.360633715723485	0.9356605443682231	0.23871947824954987
92	0.3624113475177305	0.9328944456738216	0.2387576401233673
93	0.3624166845839604	0.9325071918566055	0.23884068429470062
94	0.3624790331598641	0.9325071918566055	0.2389945238828659
95	0.3625258086717137	0.9325071918566055	0.23910361528396606
96	0.36259763733780903	0.9322305819871654	0.2391132265329361
97	0.3626229367077711	0.9321752600132773	0.23931021988391876
98	0.3628181387537143	0.9321752600132773	0.23943378031253815
99	0.3639410912393763	0.9310134985616286	0.23954574763774872
100	0.36416947978879943	0.9310134985616286	0.2395707368850708
101	0.36419312255188385	0.9310134985616286	0.23998130857944489
102	0.3644299081614971	0.9307922106660765	0.24004025757312775
103	0.36453298072962953	0.9303496348749724	0.24004985392093658
104	0.36467143786597267	0.9302389909271963	0.24016299843788147
105	0.36482381530984204	0.9301836689533083	0.24024686217308044
106	0.3648950715076282	0.9301836689533083	0.24027696251869202
107	0.36492325061334374	0.92985173710998	0.24032698571681976
108	0.36497079451935815	0.92985173710998	0.2403712272644043
109	0.3649432151310504	0.929741093162204	0.24048356711864471
110	0.36541978749346804	0.9284686877627794	0.24066132307052612
111	0.36537833424060967	0.9283027218411153	0.24109965562820435
112	0.3653410575834132	0.9280261119716752	0.2412964552640915
113	0.36534901448328433	0.9280261119716752	0.2415030598640442
114	0.3653728872625893	0.9280261119716752	0.24154457449913025
115	0.3653888041820954	0.9280261119716752	0.24175117909908295
116	0.3654206421818499	0.9280261119716752	0.24177004396915436
117	0.36550026146069375	0.9280261119716752	0.24212975800037384
118	0.36577920237238615	0.9280261119716752	0.24234622716903687
119	0.3657377120676872	0.9278601460500111	0.24242541193962097
120	0.3656132085759777	0.9273622482850188	0.24246978759765625
121	0.365544018846523	0.9270856384155787	0.24263201653957367
122	0.3655541012216405	0.9270303164416906	0.24267639219760895
123	0.3654295127751958	0.9265324186766983	0.24288946390151978
124	0.36562097496015894	0.9265324186766983	0.24301302433013916
125	0.3657748170798296	0.9264770967028103	0.24306054413318634
126	0.365894690845532	0.9264770967028103	0.24326714873313904
127	0.36594266235468925	0.9264770967028103	0.243303120136261
128	0.3658318034793251	0.9260345209117061	0.2435341477394104
129	0.36579022140624656	0.9258685549900421	0.24381467700004578
130	0.3659661936104612	0.9258685549900421	0.2442338615655899
131	0.3659245976207138	0.925702589068378	0.24457596242427826
132	0.3659646129956477	0.925702589068378	0.24506720900535583
133	0.36592300962379704	0.9255366231467139	0.2453080713748932
134	0.36588140079182796	0.9253706572250497	0.24594609439373016
135	0.3663381515549715	0.9253706572250497	0.24602913856506348
136	0.36649065533182884	0.9253706572250497	0.24615269899368286
137	0.3672550827734598	0.9253706572250497	0.24636605381965637
138	0.36733214732819397	0.9252600132772737	0.2469521313905716
139	0.3673043554657471	0.9251493693294977	0.24704498052597046
140	0.36740119076389044	0.9251493693294977	0.24706609547138214
141	0.3676224821884071	0.9248727594600575	0.24707569181919098
142	0.36767907805317906	0.9248727594600575	0.24727270007133484
143	0.36796689266531657	0.9247621155122815	0.2473066747188568
144	0.36813126307675365	0.9247067935383935	0.24753563106060028
145	0.3684233737596472	0.9243195397211772	0.24754522740840912
146	0.3688102964876261	0.9242088957734012	0.24774223566055298
147	0.37137774975795373	0.9124806373091392	0.24779322743415833
148	0.37141120043234477	0.9124806373091392	0.2479167878627777
149	0.371469753614702	0.9124806373091392	0.2479470670223236
150	0.37153669414785784	0.9124806373091392	0.24796797335147858
151	0.3715025906735751	0.9123146713874751	0.24807776510715485
152	0.3718102028383836	0.9116508077008187	0.24808791279792786
153	0.3718997063474136	0.9108209780924983	0.2485232800245285
154	0.3718571396299727	0.9106550121708342	0.24853286147117615
155	0.3719831872005785	0.9106550121708342	0.24856850504875183
156	0.37341815290241964	0.9092719628236335	0.24859501421451569
157	0.37342275775832673	0.9086634211108653	0.248830184340477
158	0.373431247726446	0.9086634211108653	0.24883978068828583
159	0.3733312106256681	0.908110201371985	0.248989999294281
160	0.3739844840606907	0.9040716972781588	0.24918575584888458
161	0.37410714285714286	0.9040163753042708	0.24929971992969513
162	0.37406066715542524	0.9032418676698385	0.24934974312782288
163	0.3738052123684874	0.902190750165966	0.24950632452964783
164	0.37439207099227845	0.8985948218632441	0.24953097105026245
165	0.37501732661830617	0.8980416021243638	0.24953803420066833
166	0.3756530218950986	0.8950542155344102	0.24968408048152924
167	0.37567046694685025	0.8950542155344102	0.2500978112220764
168	0.3760109696011899	0.8950542155344102	0.25035911798477173
169	0.3760896348125247	0.8950542155344102	0.25056734681129456
170	0.37618881525404024	0.8949988935605222	0.25063997507095337
171	0.37613377366389134	0.8947222836910821	0.25077393651008606
172	0.37651030147829123	0.8947222836910821	0.2508574426174164
173	0.3766418258034467	0.8947222836910821	0.25097864866256714
174	0.3766681416959732	0.8947222836910821	0.2510230243206024
175	0.37703695069355403	0.8947222836910821	0.2510640323162079
176	0.37784657238678204	0.8912923213100243	0.2510884702205658
177	0.37785596997419657	0.8911263553883603	0.25118523836135864
178	0.37788256269500553	0.8911263553883603	0.2512950599193573
179	0.37882142352442416	0.8897986280150476	0.25136899948120117
180	0.3788749646659757	0.8897986280150476	0.25149255990982056
181	0.37937789106013403	0.8893007302500553	0.2515755891799927
182	0.3793640677005878	0.8890794423545032	0.25162672996520996
183	0.3793290682027432	0.8889134764328391	0.25169914960861206
184	0.3809885210131866	0.888692188537287	0.2519661486148834
185	0.38180391410838704	0.8882496127461827	0.2520873546600342
186	0.3817961280502307	0.8880836468245187	0.2523258626461029
187	0.3816606773126443	0.8871984952423102	0.2524283826351166
188	0.3816788442773163	0.8871984952423102	0.2525423467159271
189	0.3817060979673442	0.8871984952423102	0.25255194306373596
190	0.38168175321581704	0.8864239876078779	0.25274893641471863
191	0.3818363796678026	0.8864239876078779	0.25278711318969727
192	0.3818615182934096	0.8863133436601018	0.25282812118530273
193	0.38170286831501393	0.8856494799734455	0.25308555364608765
194	0.3819305277221109	0.8856494799734455	0.253133088350296
195	0.38190103545354775	0.8855388360256694	0.25314268469810486
196	0.38194659858264335	0.8855388360256694	0.2532566487789154
197	0.38194096451666787	0.8854835140517814	0.2533396780490875
198	0.3819591934136738	0.8854835140517814	0.2534632384777069
199	0.382095965624254	0.8854835140517814	0.2539721727371216
200	0.3821233318213288	0.8854835140517814	0.25401076674461365
201	0.3821324547581531	0.8854835140517814	0.25408995151519775
202	0.3824794494360543	0.8854835140517814	0.2554504871368408
203	0.38244993547770395	0.8853728701040053	0.2556532919406891
204	0.38244783824478384	0.8852622261562293	0.2557079792022705
205	0.38253156082631984	0.8850962602345652	0.2558598816394806
206	0.3825407072663367	0.8850962602345652	0.25601863861083984
207	0.3826779563719862	0.8850962602345652	0.2560282349586487
208	0.3828753351206434	0.884874972339013	0.2561228275299072
209	0.3827971424461811	0.8833812790440363	0.25622522830963135
210	0.38322893416852666	0.8833812790440363	0.25632941722869873
211	0.38494198248618916	0.8827727373312679	0.25643453001976013
212	0.38502389803505044	0.8823854835140518	0.2565443217754364
213	0.3849181436229294	0.8818875857490596	0.25664111971855164
214	0.38489590880548713	0.8816662978535074	0.2566438615322113
215	0.38488105301292114	0.8816109758796193	0.2567509114742279
216	0.3845459645357204	0.8722062403186546	0.25690406560897827
217	0.38463039765796536	0.8722062403186546	0.25691890716552734
218	0.38473364406159255	0.8722062403186546	0.2570514976978302
219	0.38483694590900214	0.8722062403186546	0.2571106553077698
220	0.3848484108176777	0.8714870546581102	0.25729894638061523
221	0.38444329719497505	0.865125027660987	0.2576177716255188
222	0.3847327492863471	0.8649037397654348	0.25779232382774353
223	0.38471196454948303	0.8645164859482186	0.2579893171787262
224	0.38474985227496555	0.8645164859482186	0.2580912411212921
225	0.3846722159286805	0.8641292321310025	0.25809445977211
226	0.38471011280232503	0.8641292321310025	0.25840088725090027
227	0.38425697662952374	0.8623036069926975	0.25863540172576904
228	0.38427021696252467	0.8622482850188095	0.2586424648761749
229	0.3842094881151987	0.8620269971232574	0.2590503394603729
230	0.38437060608303114	0.8620269971232574	0.25945889949798584
231	0.38432108212178806	0.861363133436601	0.2595204710960388
232	0.38427926037475	0.8611418455410489	0.25961723923683167
233	0.38433618922989554	0.8611418455410489	0.2596416771411896
234	0.3843000716102427	0.8609758796193848	0.2597270607948303
235	0.3868962219033955	0.8503540606328834	0.2598482668399811
236	0.386890527852594	0.8502987386589953	0.2598801851272583
237	0.38711708988311166	0.8501327727373312	0.25989723205566406
238	0.38727318548387096	0.8501327727373312	0.25993117690086365
239	0.3873651305838459	0.8500774507634432	0.2600867748260498
240	0.38896534148827727	0.8443792874529763	0.26013776659965515
241	0.3890049954123764	0.8443792874529763	0.26017996668815613
242	0.3890942463099396	0.8443792874529763	0.26064950227737427
243	0.38911408540471637	0.8443792874529763	0.26083606481552124
244	0.3890928560501759	0.8442686435052003	0.26084646582603455
245	0.38911269760326367	0.8442686435052003	0.26086676120758057
246	0.3896944124792226	0.8430515600796636	0.2609395980834961
247	0.3896934650222609	0.8425536623146714	0.2610398828983307
248	0.38962401781372374	0.8421664084974552	0.26107057929039
249	0.38966391071748535	0.8421664084974552	0.2610955536365509
250	0.38972376539259107	0.8421664084974552	0.2611706256866455
251	0.38967556909840473	0.841889798628015	0.26118069887161255
252	0.38943403960954115	0.8408940030980305	0.26128455996513367
253	0.38935014350143504	0.8405620712547024	0.26149114966392517
254	0.3890644672268044	0.8376853286125249	0.26156508922576904
255	0.38947909967845656	0.8376300066386368	0.26157471537590027
256	0.389563919065026	0.8371874308475327	0.26164427399635315
257	0.38939101326123343	0.8365788891347643	0.2616613209247589
258	0.3893123873293845	0.8363022792653242	0.26177167892456055
259	0.3898444954483328	0.8363022792653242	0.26185086369514465
260	0.3900020656889073	0.8355830936047798	0.26185181736946106
261	0.3900227343184871	0.8351958397875636	0.2620828449726105
262	0.39003281060273337	0.8351958397875636	0.26231878995895386
263	0.3901336020880172	0.8351958397875636	0.26262450218200684
264	0.39016384969245876	0.8351958397875636	0.2626308500766754
265	0.3902949768620253	0.8351958397875636	0.262635201215744
266	0.39008174668874174	0.8342000442575791	0.26270368695259094
267	0.3902937750744144	0.8342000442575791	0.26275911927223206
268	0.39018328673501085	0.8338127904403629	0.262869268655777
269	0.390193388044632	0.8338127904403629	0.26321524381637573
270	0.3902034898772847	0.8338127904403629	0.2633291780948639
271	0.3902944299142865	0.8338127904403629	0.2635357677936554
272	0.39027864097783305	0.8337574684664749	0.264127254486084
273	0.39050111416282324	0.8337574684664749	0.26416826248168945
274	0.3905415910857735	0.8337574684664749	0.2643885910511017
275	0.39055171162766594	0.8337574684664749	0.2644047737121582
276	0.38994233466673595	0.8304934720070812	0.26447322964668274
277	0.38992517925802767	0.8303275060854172	0.2645967900753021
278	0.38997011822788097	0.8302721841115291	0.2646058201789856
279	0.39002079002079004	0.8302721841115291	0.26480337977409363
280	0.390152598331037	0.8302721841115291	0.2648124098777771
281	0.39016274112202987	0.8302721841115291	0.26538708806037903
282	0.3900676027041082	0.8299402522682009	0.2654627859592438
283	0.39000780640124905	0.8291657446337686	0.26559367775917053
284	0.39007554050533993	0.8284465589732242	0.2658553719520569
285	0.3903068540292515	0.8282252710776721	0.26610079407691956
286	0.39035968595946685	0.827948661208232	0.26620498299598694
287	0.3907724480460071	0.8270081876521355	0.2664033770561218
288	0.3907961825075173	0.8268422217304714	0.2664957642555237
289	0.3909699696557497	0.8268422217304714	0.26651668548583984
290	0.3909369194945187	0.8266209338349192	0.2666264772415161
291	0.39079977994917875	0.8252932064616065	0.26664766669273376
292	0.39076665094586804	0.8250719185660544	0.2668328881263733
293	0.3907871292317367	0.8250719185660544	0.266986221075058
294	0.3908588201378515	0.8250719185660544	0.2670437693595886
295	0.3908564238341154	0.8248506306705023	0.2671172022819519
296	0.3912906528073077	0.8246846647488383	0.26721981167793274
297	0.39084025659901145	0.8224164638194291	0.26745155453681946
298	0.3907441493557718	0.8220845319761009	0.26765814423561096
299	0.3907795076793604	0.8220292100022129	0.26766520738601685
300	0.3911520737327189	0.8217526001327727	0.26789090037345886
301	0.3911623742560699	0.8217526001327727	0.2680736780166626
302	0.39118297693036974	0.8217526001327727	0.2680796682834625
303	0.3910990344536485	0.82014826289002	0.2682802677154541
304	0.3912228848894284	0.82014826289002	0.26842108368873596
305	0.39119075266547026	0.8200376189422438	0.2685697674751282
306	0.3911930093191478	0.8197610090728037	0.2685942053794861
307	0.39120333702941024	0.8197610090728037	0.26859697699546814
308	0.3913204257904329	0.8195950431511396	0.26862767338752747
309	0.3930392078362292	0.8146713874751051	0.26874610781669617
310	0.3930535533130439	0.8145054215534411	0.2688007950782776
311	0.3932110140747269	0.8145054215534411	0.2688314914703369
312	0.3931073204641463	0.8133989820756805	0.26893115043640137
313	0.3931847968545216	0.8132330161540163	0.26895269751548767
314	0.3932058312157282	0.8132330161540163	0.26913249492645264
315	0.39323648232870484	0.8131223722062403	0.2692156434059143
316	0.39336759274128796	0.8130670502323523	0.26940613985061646
317	0.3936204403021051	0.8130670502323523	0.2694222331047058
318	0.39398975953676646	0.8130670502323523	0.26960262656211853
319	0.39408972674371834	0.8130117282584642	0.26961272954940796
320	0.39485754370818044	0.8096370878512945	0.2696549892425537
321	0.39488950648930143	0.8096370878512945	0.2697366774082184
322	0.39494278929188253	0.8096370878512945	0.2698437571525574
323	0.3948413234301148	0.808751936269086	0.269962340593338
324	0.39493027780780454	0.8084753263996459	0.26997119188308716
325	0.39495162423652774	0.8084753263996459	0.26999789476394653
326	0.39493527201967515	0.8084200044257579	0.2700480818748474
327	0.39485280203292694	0.8080327506085417	0.27005770802497864
328	0.3948634766153014	0.8080327506085417	0.27009332180023193
329	0.39554083045922384	0.8057645496791326	0.2702546715736389
330	0.3955515724295258	0.8057645496791326	0.270333856344223
331	0.39558380184144054	0.8057645496791326	0.2703917622566223
332	0.39538180529429406	0.8023345872980748	0.2705148458480835
333	0.395475137819988	0.8016707236114184	0.27059558033943176
334	0.3956256996969118	0.8015600796636424	0.270874559879303
335	0.3956581103222283	0.8015600796636424	0.27127131819725037
336	0.3957121398334016	0.8015600796636424	0.2713667154312134
337	0.39569445962189925	0.8012834697942023	0.27164724469184875
338	0.39583504140362386	0.8012834697942023	0.27172642946243286
339	0.3958674975401771	0.8012834697942023	0.2718217968940735
340	0.3960190299119593	0.8012834697942023	0.2718574106693268
341	0.3959142372695947	0.800896215976986	0.27225416898727417
342	0.39592506495282376	0.800896215976986	0.27227893471717834
343	0.39584245076586433	0.8006196061075459	0.27240094542503357
344	0.39588576430681693	0.8006196061075459	0.272957980632782
345	0.3959615858163014	0.8006196061075459	0.27319100499153137
346	0.39599408964045313	0.8006196061075459	0.2732236981391907
347	0.396875601639209	0.7982960832042487	0.2735092043876648
348	0.39690835075365827	0.7982960832042487	0.2737827003002167
349	0.3968694982394366	0.7981301172825847	0.27397099137306213
350	0.39672013867870015	0.7976322195175923	0.27401599287986755
351	0.39652087748754505	0.7969683558309361	0.2741495966911316
352	0.3964378131365964	0.796691745961496	0.2742566764354706
353	0.39654697653926646	0.796691745961496	0.27440857887268066
354	0.39655789618614895	0.796691745961496	0.2746715247631073
355	0.3962695613841746	0.7956959504315114	0.27467894554138184
356	0.39631323707704175	0.7956959504315114	0.2746879756450653
357	0.39633507853403144	0.7956959504315114	0.2748046815395355
358	0.396072374227714	0.7944235450320868	0.2748781144618988
359	0.39700840522008407	0.7943682230581988	0.27542611956596375
360	0.39718372202395774	0.7942575791104226	0.27546924352645874
361	0.39708364461415013	0.7939256472670945	0.275566428899765
362	0.39706696181516327	0.7938703252932064	0.2756001949310303
363	0.3970889368531739	0.7938703252932064	0.27565181255340576
364	0.39695501730103805	0.7933171055543262	0.27573350071907043
365	0.3968113129072508	0.7917127683115733	0.2757730185985565
366	0.39669421487603307	0.7913255144943572	0.2761482000350952
367	0.39671621921455513	0.7913255144943572	0.2765280604362488
368	0.39689234184239736	0.7913255144943572	0.27669206261634827
369	0.39690292501526336	0.7912148705465811	0.276791512966156
370	0.3968135009853721	0.7908829387032529	0.2767963409423828
371	0.3969677616416294	0.7908829387032529	0.2769435942173004
372	0.3969898086695732	0.7908829387032529	0.27694958448410034
373	0.3969060712103538	0.7906063288338128	0.2771501839160919
374	0.3967385265029448	0.7900531090949325	0.2771781086921692
375	0.396748645268862	0.7898318211993804	0.2772327959537506
376	0.3967706972737126	0.7898318211993804	0.2772909998893738
377	0.3966811207471648	0.7894998893560522	0.2773846983909607
378	0.3970674160429593	0.7894998893560522	0.2774159014225006
379	0.3969899665551839	0.7880061960610755	0.2774975895881653
380	0.3958965711073637	0.779265324186767	0.27758607268333435
381	0.39581985428563393	0.7784354945784465	0.27764764428138733
382	0.3968083604010733	0.7772184111529099	0.2776986360549927
383	0.39687561795530946	0.7772184111529099	0.27773210406303406
384	0.39686352076857867	0.7769971232573578	0.27775880694389343
385	0.3968971656257948	0.7769971232573578	0.27785423398017883
386	0.40106951871657753	0.7592940916131887	0.2779052257537842
387	0.40113985094256904	0.7592940916131887	0.27795934677124023
388	0.4011927034611787	0.7592387696393007	0.2780691683292389
389	0.40123384597391965	0.7591834476654127	0.27816593647003174
390	0.40142163458725794	0.7591834476654127	0.2782757580280304
391	0.40474348291870016	0.7524341668510732	0.27828988432884216
392	0.40474985863515966	0.7523788448771852	0.2784288823604584
393	0.4048179138254474	0.7521022350077451	0.27855560183525085
394	0.40518527358434275	0.7513277273733127	0.2786354720592499
395	0.4074666023340671	0.7475105111750387	0.2786763608455658
396	0.40777402221149206	0.7475105111750387	0.2787383794784546
397	0.40737042752110375	0.7448550564284133	0.2787594199180603
398	0.40738275340393343	0.7448550564284133	0.2789449691772461
399	0.40737154269805725	0.7447444124806373	0.27894818782806396
